batteryId,occupant,isMisplaced,createdAt,updatedAt,deletedAt
B897586,D102678,FALSE,2026-01-30 09:23:47,2026-01-30 09:23:47,null
B555678,P3426,FALSE,2026-01-30 09:24:03,2026-01-30 09:24:03,null
B729951,P3426,FALSE,2026-01-30 09:24:03,2026-01-30 09:24:03,null
B490451,D199682,FALSE,2026-01-30 09:24:03,2026-01-30 09:24:03,null
B541785,D199682,FALSE,2026-01-30 09:24:04,2026-01-30 09:24:04,null
B894424,P0424,FALSE,2026-01-30 09:24:09,2026-01-30 09:24:09,null
B547493,P0424,FALSE,2026-01-30 09:24:09,2026-01-30 09:24:09,null
B473888,D102419,FALSE,2026-01-30 09:24:09,2026-01-30 09:24:09,null
B897022,D102419,FALSE,2026-01-30 09:24:10,2026-01-30 09:24:10,null
B399175,P0876,FALSE,2026-01-30 09:24:10,2026-01-30 09:24:10,null
B425042,P0876,FALSE,2026-01-30 09:24:10,2026-01-30 09:24:10,null
B618994,D50367,FALSE,2026-01-30 09:24:10,2026-01-30 09:24:10,null
B421755,D50367,FALSE,2026-01-30 09:24:11,2026-01-30 09:24:11,null
B739375,P1425,FALSE,2026-01-30 09:24:12,2026-01-30 09:24:12,null
B720723,P1425,FALSE,2026-01-30 09:24:12,2026-01-30 09:24:12,null
B593887,D101497,FALSE,2026-01-30 09:24:12,2026-01-30 09:24:12,null
B897290,D101497,FALSE,2026-01-30 09:24:12,2026-01-30 09:24:12,null
B492566,D101497,TRUE,2026-01-30 09:24:12,2026-01-30 09:24:12,null
B742783,D101497,TRUE,2026-01-30 09:24:12,2026-01-30 09:24:12,null
B753297,P1353,FALSE,2026-01-30 09:24:25,2026-01-30 09:24:25,null
B853063,D146148,FALSE,2026-01-30 09:24:25,2026-01-30 09:24:25,null
B290644,P4018,FALSE,2026-01-30 09:24:35,2026-01-30 09:24:35,null
B745041,D29031,TRUE,2026-01-30 09:24:35,2026-01-30 09:24:35,null
B593690,P4018,FALSE,2026-01-30 09:24:35,2026-01-30 09:24:35,null
B199470,D29031,FALSE,2026-01-30 09:24:35,2026-01-30 09:24:35,null
B595077,D29031,FALSE,2026-01-30 09:24:35,2026-01-30 09:24:35,null
B745120,D29031,TRUE,2026-01-30 09:24:35,2026-01-30 09:24:35,null
B651492,P1999,FALSE,2026-01-30 09:24:40,2026-01-30 09:24:40,null
B652612,P1999,FALSE,2026-01-30 09:24:40,2026-01-30 09:24:40,null
B733842,D180487,FALSE,2026-01-30 09:24:40,2026-01-30 09:24:40,null
B719359,D180487,FALSE,2026-01-30 09:24:40,2026-01-30 09:24:40,null
B728703,P1846,FALSE,2026-01-30 09:24:43,2026-01-30 09:24:43,null
B335716,D111374,TRUE,2026-01-30 09:24:43,2026-01-30 09:24:43,null
B451227,D111374,TRUE,2026-01-30 09:24:43,2026-01-30 09:24:43,null
B896851,P1846,FALSE,2026-01-30 09:24:43,2026-01-30 09:24:43,null
B901050,D111374,FALSE,2026-01-30 09:24:43,2026-01-30 09:24:43,null
B600437,D111374,FALSE,2026-01-30 09:24:43,2026-01-30 09:24:43,null
B619226,P2057,FALSE,2026-01-30 09:24:48,2026-01-30 09:24:48,null
B676268,P2057,FALSE,2026-01-30 09:24:48,2026-01-30 09:24:48,null
B806574,D95354,FALSE,2026-01-30 09:24:48,2026-01-30 09:24:48,null
B808635,D95354,FALSE,2026-01-30 09:24:48,2026-01-30 09:24:48,null
B744712,P4470,FALSE,2026-01-30 09:24:51,2026-01-30 09:24:51,null
B746796,P4470,FALSE,2026-01-30 09:24:51,2026-01-30 09:24:51,null
B709406,D198342,FALSE,2026-01-30 09:24:51,2026-01-30 09:24:51,null
B800725,D198342,FALSE,2026-01-30 09:24:51,2026-01-30 09:24:51,null
B736286,P2386,FALSE,2026-01-30 09:24:57,2026-01-30 09:24:57,null
B673400,P2386,FALSE,2026-01-30 09:24:57,2026-01-30 09:24:57,null
B652259,D93097,FALSE,2026-01-30 09:24:57,2026-01-30 09:24:57,null
B650352,D93097,FALSE,2026-01-30 09:24:57,2026-01-30 09:24:57,null
B210115,P3651,FALSE,2026-01-30 09:25:01,2026-01-30 09:25:01,null
B405365,P3651,FALSE,2026-01-30 09:25:01,2026-01-30 09:25:01,null
B525603,D52750,FALSE,2026-01-30 09:25:01,2026-01-30 09:25:01,null
B569280,D52750,FALSE,2026-01-30 09:25:01,2026-01-30 09:25:01,null
B582458,P4835,FALSE,2026-01-30 09:25:04,2026-01-30 09:25:04,null
B636564,P4835,FALSE,2026-01-30 09:25:04,2026-01-30 09:25:04,null
B762563,D72578,FALSE,2026-01-30 09:25:04,2026-01-30 09:25:04,null
B696294,D72578,FALSE,2026-01-30 09:25:04,2026-01-30 09:25:04,null
B721996,P3826,FALSE,2026-01-30 09:25:04,2026-01-30 09:25:05,null
B730820,P3826,FALSE,2026-01-30 09:25:04,2026-01-30 09:25:05,null
B576432,D47171,FALSE,2026-01-30 09:25:05,2026-01-30 09:25:05,null
B467010,D47171,FALSE,2026-01-30 09:25:05,2026-01-30 09:25:05,null
B673463,D180465,FALSE,2026-01-30 09:25:07,2026-01-30 09:25:07,null
B480503,P3969,FALSE,2026-01-30 09:25:07,2026-01-30 09:25:07,null
B717190,P3969,FALSE,2026-01-30 09:25:07,2026-01-30 09:25:07,null
B803252,D180465,TRUE,2026-01-30 09:25:07,2026-01-30 09:25:07,null
B803891,D180465,TRUE,2026-01-30 09:25:07,2026-01-30 09:25:07,null
B673669,D180465,FALSE,2026-01-30 09:25:07,2026-01-30 09:25:07,null
B937427,WH0062,FALSE,2026-01-30 09:25:12,2026-01-30 09:25:12,null
B581210,P2203,FALSE,2026-01-30 09:25:13,2026-01-30 09:25:13,null
B580658,P2203,FALSE,2026-01-30 09:25:13,2026-01-30 09:25:13,null
B904187,D86438,FALSE,2026-01-30 09:25:13,2026-01-30 09:25:13,null
B904227,D86438,FALSE,2026-01-30 09:25:13,2026-01-30 09:25:13,null
B528266,P4214,FALSE,2026-01-30 09:25:29,2026-01-30 09:25:29,null
B804240,D157958,FALSE,2026-01-30 09:25:30,2026-01-30 09:25:30,null
B742615,P4214,FALSE,2026-01-30 09:25:30,2026-01-30 09:25:30,null
B804284,D157958,FALSE,2026-01-30 09:25:30,2026-01-30 09:25:30,null
B804245,P4273,FALSE,2026-01-30 09:25:30,2026-01-30 09:25:30,null
B804180,P4273,FALSE,2026-01-30 09:25:30,2026-01-30 09:25:30,null
B769456,D61288,FALSE,2026-01-30 09:25:30,2026-01-30 09:25:30,null
B853636,D61288,FALSE,2026-01-30 09:25:30,2026-01-30 09:25:30,null
B483473,P2047,FALSE,2026-01-30 09:25:34,2026-01-30 09:25:34,null
B484689,P2047,FALSE,2026-01-30 09:25:34,2026-01-30 09:25:34,null
B923355,D129013,FALSE,2026-01-30 09:25:34,2026-01-30 09:25:34,null
B563833,D129013,FALSE,2026-01-30 09:25:34,2026-01-30 09:25:34,null
B399552,USC-1361,FALSE,2026-01-30 09:25:41,2026-01-30 09:25:41,null
B834756,P0325,FALSE,2026-01-30 09:25:41,2026-01-30 09:25:41,null
B674535,P0325,FALSE,2026-01-30 09:25:41,2026-01-30 09:25:41,null
B740934,P3264,FALSE,2026-01-30 09:25:49,2026-01-30 09:25:49,null
B576433,D111742,FALSE,2026-01-30 09:25:49,2026-01-30 09:25:49,null
B444280,P3264,FALSE,2026-01-30 09:25:49,2026-01-30 09:25:49,null
B289085,D111742,FALSE,2026-01-30 09:25:49,2026-01-30 09:25:49,null
B651310,D97637,TRUE,2026-01-30 09:25:50,2026-01-30 09:25:50,null
B801455,D97637,TRUE,2026-01-30 09:25:50,2026-01-30 09:25:50,null
B585697,P1658,FALSE,2026-01-30 09:26:00,2026-01-30 09:26:00,null
B531593,P1658,FALSE,2026-01-30 09:26:00,2026-01-30 09:26:00,null
B921909,D76919,FALSE,2026-01-30 09:26:01,2026-01-30 09:26:01,null
B483214,D76919,FALSE,2026-01-30 09:26:01,2026-01-30 09:26:01,null
B614406,P0588,FALSE,2026-01-30 09:26:02,2026-01-30 09:26:02,null
B645371,P0588,FALSE,2026-01-30 09:26:02,2026-01-30 09:26:02,null
B28404,D141302,TRUE,2026-01-30 09:26:03,2026-01-30 09:26:03,null
B832030,D141302,TRUE,2026-01-30 09:26:03,2026-01-30 09:26:03,null
B702662,D141302,FALSE,2026-01-30 09:26:03,2026-01-30 09:26:03,null
B768078,D141302,FALSE,2026-01-30 09:26:03,2026-01-30 09:26:03,null
B576906,P3945,FALSE,2026-01-30 09:26:10,2026-01-30 09:26:10,null
B407471,D14287,FALSE,2026-01-30 09:26:10,2026-01-30 09:26:10,null
B408005,D14287,FALSE,2026-01-30 09:26:10,2026-01-30 09:26:10,null
B460774,P3945,FALSE,2026-01-30 09:26:10,2026-01-30 09:26:10,null
B536515,P2701,FALSE,2026-01-30 09:26:22,2026-01-30 09:26:22,null
B640220,P2701,FALSE,2026-01-30 09:26:22,2026-01-30 09:26:22,null
B490572,D87497,FALSE,2026-01-30 09:26:22,2026-01-30 09:26:22,null
B543087,D87497,FALSE,2026-01-30 09:26:22,2026-01-30 09:26:22,null
B582296,P3914,FALSE,2026-01-30 09:26:35,2026-01-30 09:26:35,null
B635943,P3914,FALSE,2026-01-30 09:26:35,2026-01-30 09:26:35,null
B855280,D106342,FALSE,2026-01-30 09:26:35,2026-01-30 09:26:35,null
B771046,D106342,FALSE,2026-01-30 09:26:35,2026-01-30 09:26:35,null
B906412,P4273,FALSE,2026-01-30 09:26:47,2026-01-30 09:26:47,null
B860839,D221059,FALSE,2026-01-30 09:26:47,2026-01-30 09:26:47,null
B732878,P2121,FALSE,2026-01-30 09:27:00,2026-01-30 09:27:00,null
B495880,P2121,FALSE,2026-01-30 09:27:00,2026-01-30 09:27:00,null
B405380,D76146,FALSE,2026-01-30 09:27:00,2026-01-30 09:27:00,null
B676256,D76146,FALSE,2026-01-30 09:27:00,2026-01-30 09:27:00,null
B483472,P1623,FALSE,2026-01-30 09:27:01,2026-01-30 09:27:01,null
B515082,P1623,FALSE,2026-01-30 09:27:01,2026-01-30 09:27:01,null
B495753,D106758,FALSE,2026-01-30 09:27:01,2026-01-30 09:27:01,null
B465320,D106758,FALSE,2026-01-30 09:27:01,2026-01-30 09:27:01,null
B720832,P2907,FALSE,2026-01-30 09:27:02,2026-01-30 09:27:02,null
B318988,P2907,FALSE,2026-01-30 09:27:02,2026-01-30 09:27:02,null
B676425,D115912,FALSE,2026-01-30 09:27:02,2026-01-30 09:27:02,null
B576598,D115912,FALSE,2026-01-30 09:27:02,2026-01-30 09:27:02,null
B907089,P0876,FALSE,2026-01-30 09:27:03,2026-01-30 09:27:03,null
B904184,P0876,FALSE,2026-01-30 09:27:03,2026-01-30 09:27:03,null
B769981,D188185,FALSE,2026-01-30 09:27:03,2026-01-30 09:27:03,null
B771138,D188185,FALSE,2026-01-30 09:27:03,2026-01-30 09:27:03,null
B535461,P3731,FALSE,2026-01-30 09:27:05,2026-01-30 09:27:05,null
B535877,P3731,FALSE,2026-01-30 09:27:05,2026-01-30 09:27:05,null
B765413,D86478,FALSE,2026-01-30 09:27:05,2026-01-30 09:27:05,null
B649053,D86478,FALSE,2026-01-30 09:27:05,2026-01-30 09:27:05,null
B660238,USC-1037,FALSE,2026-01-30 09:27:12,2026-01-30 09:27:12,null
B475065,P1500,FALSE,2026-01-30 09:27:13,2026-01-30 09:27:13,null
B483290,P1500,FALSE,2026-01-30 09:27:13,2026-01-30 09:27:13,null
B498605,D50091,FALSE,2026-01-30 09:27:13,2026-01-30 09:27:13,null
B503356,D50091,FALSE,2026-01-30 09:27:13,2026-01-30 09:27:13,null
B583661,P3945,FALSE,2026-01-30 09:27:17,2026-01-30 09:27:17,null
B472218,P3945,FALSE,2026-01-30 09:27:17,2026-01-30 09:27:17,null
B558986,D128303,FALSE,2026-01-30 09:27:17,2026-01-30 09:27:18,null
B715390,D128303,FALSE,2026-01-30 09:27:18,2026-01-30 09:27:18,null
B693859,D231342,FALSE,2026-01-30 09:27:21,2026-01-30 09:27:21,null
B860781,P3539,FALSE,2026-01-30 09:27:20,2026-01-30 09:27:21,null
B439612,P3538,FALSE,2026-01-30 09:27:21,2026-01-30 09:27:21,null
B488372,P3538,FALSE,2026-01-30 09:27:21,2026-01-30 09:27:21,null
B728257,P1658,FALSE,2026-01-30 09:27:27,2026-01-30 09:27:27,null
B847744,P1658,FALSE,2026-01-30 09:27:27,2026-01-30 09:27:27,null
B234872,D72115,FALSE,2026-01-30 09:27:27,2026-01-30 09:27:27,null
B435414,D72115,FALSE,2026-01-30 09:27:27,2026-01-30 09:27:27,null
B410361,P1104,FALSE,2026-01-30 09:27:29,2026-01-30 09:27:29,null
B513840,P1104,FALSE,2026-01-30 09:27:29,2026-01-30 09:27:29,null
B424471,D192874,FALSE,2026-01-30 09:27:29,2026-01-30 09:27:29,null
B661286,D192874,FALSE,2026-01-30 09:27:29,2026-01-30 09:27:29,null
B743108,P0590,FALSE,2026-01-30 09:27:30,2026-01-30 09:27:30,null
B621723,D39527,FALSE,2026-01-30 09:27:30,2026-01-30 09:27:30,null
B734769,P0590,FALSE,2026-01-30 09:27:30,2026-01-30 09:27:30,null
B544729,D39527,FALSE,2026-01-30 09:27:30,2026-01-30 09:27:30,null
B894007,P1485,FALSE,2026-01-30 09:27:38,2026-01-30 09:27:38,null
B896755,D81663,FALSE,2026-01-30 09:27:38,2026-01-30 09:27:38,null
B461395,P1199,FALSE,2026-01-30 09:27:46,2026-01-30 09:27:46,null
B439123,P1199,FALSE,2026-01-30 09:27:46,2026-01-30 09:27:46,null
B557358,D39411,FALSE,2026-01-30 09:27:46,2026-01-30 09:27:46,null
B593474,D39411,FALSE,2026-01-30 09:27:46,2026-01-30 09:27:46,null
B576120,P3264,FALSE,2026-01-30 09:27:46,2026-01-30 09:27:46,null
B506257,P3264,FALSE,2026-01-30 09:27:46,2026-01-30 09:27:46,null
B762496,D128379,FALSE,2026-01-30 09:27:46,2026-01-30 09:27:46,null
B766164,D128379,FALSE,2026-01-30 09:27:46,2026-01-30 09:27:46,null
B746669,P4289,FALSE,2026-01-30 09:27:47,2026-01-30 09:27:47,null
B805967,P4289,FALSE,2026-01-30 09:27:47,2026-01-30 09:27:47,null
B581861,D180409,FALSE,2026-01-30 09:27:47,2026-01-30 09:27:47,null
B533055,D180409,FALSE,2026-01-30 09:27:47,2026-01-30 09:27:47,null
B613530,P3242,FALSE,2026-01-30 09:27:52,2026-01-30 09:27:52,null
B581192,P3242,FALSE,2026-01-30 09:27:52,2026-01-30 09:27:52,null
B751869,D165421,FALSE,2026-01-30 09:27:52,2026-01-30 09:27:52,null
B533399,D165421,FALSE,2026-01-30 09:27:52,2026-01-30 09:27:52,null
B715174,D135098,TRUE,2026-01-30 09:28:01,2026-01-30 09:28:01,null
B895600,D135098,TRUE,2026-01-30 09:28:01,2026-01-30 09:28:01,null
B336268,P2243,FALSE,2026-01-30 09:28:04,2026-01-30 09:28:04,null
B576553,P2243,FALSE,2026-01-30 09:28:04,2026-01-30 09:28:04,null
B482101,D57341,FALSE,2026-01-30 09:28:04,2026-01-30 09:28:04,null
B436258,D57341,FALSE,2026-01-30 09:28:04,2026-01-30 09:28:04,null
B460577,D81662,TRUE,2026-01-30 09:28:04,2026-01-30 09:28:04,null
B573648,P1485,FALSE,2026-01-30 09:28:04,2026-01-30 09:28:04,null
B463635,D81662,FALSE,2026-01-30 09:28:04,2026-01-30 09:28:04,null
B511207,D128081,FALSE,2026-01-30 09:28:05,2026-01-30 09:28:05,null
B803101,P4126,FALSE,2026-01-30 09:28:05,2026-01-30 09:28:05,null
B546391,D128081,FALSE,2026-01-30 09:28:05,2026-01-30 09:28:05,null
B703126,P4126,FALSE,2026-01-30 09:28:05,2026-01-30 09:28:05,null
B703288,P1500,FALSE,2026-01-30 09:28:13,2026-01-30 09:28:13,null
B693755,P1500,FALSE,2026-01-30 09:28:13,2026-01-30 09:28:13,null
B674583,D39612,FALSE,2026-01-30 09:28:13,2026-01-30 09:28:14,null
B423416,D39612,FALSE,2026-01-30 09:28:14,2026-01-30 09:28:14,null
B897699,P0750,FALSE,2026-01-30 09:28:18,2026-01-30 09:28:18,null
B483353,D72130,FALSE,2026-01-30 09:28:18,2026-01-30 09:28:18,null
B481572,D72130,FALSE,2026-01-30 09:28:18,2026-01-30 09:28:18,null
B361790,P0750,FALSE,2026-01-30 09:28:18,2026-01-30 09:28:18,null
B483428,D24753,TRUE,2026-01-30 09:28:18,2026-01-30 09:28:18,null
B942809,D24753,TRUE,2026-01-30 09:28:18,2026-01-30 09:28:18,null
B210907,P2386,FALSE,2026-01-30 09:28:33,2026-01-30 09:28:33,null
B440527,D88815,FALSE,2026-01-30 09:28:33,2026-01-30 09:28:33,null
B407430,P2386,FALSE,2026-01-30 09:28:33,2026-01-30 09:28:33,null
B511998,D88815,FALSE,2026-01-30 09:28:33,2026-01-30 09:28:33,null
B803128,P1960,FALSE,2026-01-30 09:28:40,2026-01-30 09:28:40,null
B413117,D146035,FALSE,2026-01-30 09:28:40,2026-01-30 09:28:40,null
B720439,P4223,FALSE,2026-01-30 09:28:43,2026-01-30 09:28:43,null
B498512,P4223,FALSE,2026-01-30 09:28:43,2026-01-30 09:28:43,null
B424970,D52874,FALSE,2026-01-30 09:28:43,2026-01-30 09:28:43,null
B495640,D52874,FALSE,2026-01-30 09:28:43,2026-01-30 09:28:43,null
B425524,P4873,FALSE,2026-01-30 09:28:44,2026-01-30 09:28:44,null
B721694,P4873,FALSE,2026-01-30 09:28:44,2026-01-30 09:28:44,null
B434975,D193570,FALSE,2026-01-30 09:28:44,2026-01-30 09:28:44,null
B512509,D193570,FALSE,2026-01-30 09:28:44,2026-01-30 09:28:44,null
B464909,P0325,FALSE,2026-01-30 09:28:52,2026-01-30 09:28:52,null
B652745,D164670,FALSE,2026-01-30 09:28:52,2026-01-30 09:28:52,null
B651266,D164670,FALSE,2026-01-30 09:28:52,2026-01-30 09:28:52,null
B842214,P0325,FALSE,2026-01-30 09:28:52,2026-01-30 09:28:52,null
B335872,P1501,FALSE,2026-01-30 09:28:52,2026-01-30 09:28:52,null
B733351,P1501,FALSE,2026-01-30 09:28:52,2026-01-30 09:28:52,null
B580054,D175909,FALSE,2026-01-30 09:28:52,2026-01-30 09:28:52,null
B573222,P1501,FALSE,2026-01-30 09:28:52,2026-01-30 09:28:52,null
B227482,P1501,FALSE,2026-01-30 09:28:52,2026-01-30 09:28:52,null
B635951,D175909,FALSE,2026-01-30 09:28:52,2026-01-30 09:28:52,null
B484960,P1286,FALSE,2026-01-30 09:29:01,2026-01-30 09:29:01,null
B849683,D65162,FALSE,2026-01-30 09:29:01,2026-01-30 09:29:01,null
B846730,D65162,FALSE,2026-01-30 09:29:01,2026-01-30 09:29:01,null
B515952,P3654,FALSE,2026-01-30 09:29:03,2026-01-30 09:29:03,null
B509093,P3654,FALSE,2026-01-30 09:29:03,2026-01-30 09:29:03,null
B653953,D88703,FALSE,2026-01-30 09:29:03,2026-01-30 09:29:03,null
B636100,D88703,FALSE,2026-01-30 09:29:03,2026-01-30 09:29:03,null
B770834,P4147,FALSE,2026-01-30 09:29:24,2026-01-30 09:29:24,null
B907096,P4147,FALSE,2026-01-30 09:29:24,2026-01-30 09:29:24,null
B762498,D160939,FALSE,2026-01-30 09:29:24,2026-01-30 09:29:24,null
B765592,D160939,FALSE,2026-01-30 09:29:24,2026-01-30 09:29:24,null
B834839,P4426,FALSE,2026-01-30 09:29:27,2026-01-30 09:29:27,null
B492459,D111470,TRUE,2026-01-30 09:29:27,2026-01-30 09:29:27,null
B897288,P4426,FALSE,2026-01-30 09:29:27,2026-01-30 09:29:27,null
B690349,D111470,FALSE,2026-01-30 09:29:27,2026-01-30 09:29:27,null
B579994,D111470,FALSE,2026-01-30 09:29:27,2026-01-30 09:29:27,null
B545459,P0424,FALSE,2026-01-30 09:29:38,2026-01-30 09:29:38,null
B414829,D102784,FALSE,2026-01-30 09:29:39,2026-01-30 09:29:39,null
B492281,D102784,FALSE,2026-01-30 09:29:39,2026-01-30 09:29:39,2026-01-29 11:40:28
B690469,P3407,FALSE,2026-01-30 09:29:39,2026-01-30 09:29:39,null
B580233,P3407,FALSE,2026-01-30 09:29:39,2026-01-30 09:29:39,null
B693769,D118475,FALSE,2026-01-30 09:29:39,2026-01-30 09:29:39,null
B693704,D118475,FALSE,2026-01-30 09:29:39,2026-01-30 09:29:39,null
B821904,P4223,FALSE,2026-01-30 09:29:52,2026-01-30 09:29:52,null
B756072,P4223,FALSE,2026-01-30 09:29:52,2026-01-30 09:29:52,null
B756092,D116027,FALSE,2026-01-30 09:29:52,2026-01-30 09:29:52,null
B755102,D116027,FALSE,2026-01-30 09:29:52,2026-01-30 09:29:52,null
B817994,P3766,FALSE,2026-01-30 09:29:59,2026-01-30 09:29:59,null
B816765,P3766,FALSE,2026-01-30 09:29:59,2026-01-30 09:29:59,null
B728807,D188757,TRUE,2026-01-30 09:29:59,2026-01-30 09:29:59,null
B842476,D188757,TRUE,2026-01-30 09:29:59,2026-01-30 09:29:59,null
B535151,P1364,FALSE,2026-01-30 09:29:59,2026-01-30 09:29:59,null
B645110,P1364,FALSE,2026-01-30 09:29:59,2026-01-30 09:29:59,null
B751357,D188757,FALSE,2026-01-30 09:29:59,2026-01-30 09:29:59,null
B751223,D188757,FALSE,2026-01-30 09:29:59,2026-01-30 09:29:59,null
B509359,D65962,FALSE,2026-01-30 09:29:59,2026-01-30 09:29:59,null
B515973,D65962,FALSE,2026-01-30 09:29:59,2026-01-30 09:29:59,null
B576275,P3416,FALSE,2026-01-30 09:30:07,2026-01-30 09:30:07,null
B399488,P3416,FALSE,2026-01-30 09:30:07,2026-01-30 09:30:07,null
B722274,D39974,FALSE,2026-01-30 09:30:07,2026-01-30 09:30:07,null
B576369,D39974,FALSE,2026-01-30 09:30:07,2026-01-30 09:30:07,null
B831591,P4470,FALSE,2026-01-30 09:30:12,2026-01-30 09:30:12,null
B593415,P4470,FALSE,2026-01-30 09:30:12,2026-01-30 09:30:12,null
B492278,D205324,FALSE,2026-01-30 09:30:12,2026-01-30 09:30:13,null
B734293,D205324,FALSE,2026-01-30 09:30:12,2026-01-30 09:30:13,null
B410219,P1353,FALSE,2026-01-30 09:30:20,2026-01-30 09:30:20,null
B657808,P1353,FALSE,2026-01-30 09:30:20,2026-01-30 09:30:20,null
B667151,D77012,TRUE,2026-01-30 09:30:20,2026-01-30 09:30:20,null
B895451,D77012,TRUE,2026-01-30 09:30:20,2026-01-30 09:30:20,null
B581624,D77012,FALSE,2026-01-30 09:30:20,2026-01-30 09:30:20,null
B655430,D77012,FALSE,2026-01-30 09:30:20,2026-01-30 09:30:20,null
B495478,P4127,FALSE,2026-01-30 09:30:21,2026-01-30 09:30:21,null
B719291,P4127,FALSE,2026-01-30 09:30:21,2026-01-30 09:30:21,null
B835099,D135025,FALSE,2026-01-30 09:30:21,2026-01-30 09:30:21,null
B397755,D135025,FALSE,2026-01-30 09:30:21,2026-01-30 09:30:21,null
B620603,P0891,FALSE,2026-01-30 09:30:22,2026-01-30 09:30:22,null
B742774,D8211,FALSE,2026-01-30 09:30:22,2026-01-30 09:30:22,null
B740471,P0891,FALSE,2026-01-30 09:30:22,2026-01-30 09:30:22,null
B896558,D8211,FALSE,2026-01-30 09:30:22,2026-01-30 09:30:22,null
B541490,P3584,FALSE,2026-01-30 09:30:32,2026-01-30 09:30:32,null
B579031,P3584,FALSE,2026-01-30 09:30:32,2026-01-30 09:30:32,null
B582536,D103024,FALSE,2026-01-30 09:30:32,2026-01-30 09:30:32,null
B536511,D103024,FALSE,2026-01-30 09:30:32,2026-01-30 09:30:32,null
B721917,P4327,FALSE,2026-01-30 09:30:47,2026-01-30 09:30:47,null
B210139,P4327,FALSE,2026-01-30 09:30:47,2026-01-30 09:30:47,null
B411761,D188770,FALSE,2026-01-30 09:30:47,2026-01-30 09:30:47,null
B498269,D188770,FALSE,2026-01-30 09:30:47,2026-01-30 09:30:47,null
B425059,P2121,FALSE,2026-01-30 09:30:55,2026-01-30 09:30:55,null
B676210,P2121,FALSE,2026-01-30 09:30:55,2026-01-30 09:30:55,null
B576460,D47120,FALSE,2026-01-30 09:30:55,2026-01-30 09:30:55,null
B423846,D47120,FALSE,2026-01-30 09:30:56,2026-01-30 09:30:56,null
B487824,D32934,FALSE,2026-01-30 09:30:56,2026-01-30 09:30:56,null
B728689,P1485,FALSE,2026-01-30 09:30:56,2026-01-30 09:30:56,null
B490289,P2219,FALSE,2026-01-30 09:31:12,2026-01-30 09:31:12,null
B578735,D65503,FALSE,2026-01-30 09:31:12,2026-01-30 09:31:12,null
B490219,P2219,FALSE,2026-01-30 09:31:12,2026-01-30 09:31:12,null
B533318,D65503,FALSE,2026-01-30 09:31:12,2026-01-30 09:31:12,null
B818773,P4214,FALSE,2026-01-30 09:31:16,2026-01-30 09:31:16,null
B746928,P4214,FALSE,2026-01-30 09:31:16,2026-01-30 09:31:16,null
B651161,D129751,FALSE,2026-01-30 09:31:16,2026-01-30 09:31:16,null
B765997,D129751,FALSE,2026-01-30 09:31:16,2026-01-30 09:31:16,null
B461445,P1286,FALSE,2026-01-30 09:31:26,2026-01-30 09:31:26,null
B469623,P1286,FALSE,2026-01-30 09:31:26,2026-01-30 09:31:26,null
B417114,D89524,FALSE,2026-01-30 09:31:26,2026-01-30 09:31:26,null
B622007,D89524,FALSE,2026-01-30 09:31:26,2026-01-30 09:31:26,null
B593490,P4214,FALSE,2026-01-30 09:31:27,2026-01-30 09:31:27,null
B593388,P0391,FALSE,2026-01-30 09:31:28,2026-01-30 09:31:28,null
B803230,D39594,FALSE,2026-01-30 09:31:28,2026-01-30 09:31:28,null
B702289,D39594,FALSE,2026-01-30 09:31:28,2026-01-30 09:31:28,null
B668080,P0391,FALSE,2026-01-30 09:31:28,2026-01-30 09:31:28,null
B673671,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B735798,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B735650,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B405118,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B733973,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B492599,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B834835,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B419570,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B492350,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B657789,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B921337,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B572161,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B693776,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B674738,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B696051,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B703375,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B636136,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B705490,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B514086,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B733400,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B635945,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B748689,P2797,FALSE,2026-01-30 09:31:34,2026-01-30 09:31:34,null
B546129,P2797,FALSE,2026-01-30 09:31:35,2026-01-30 09:31:35,null
